"plays","downloads","loads","finishes","code","name","latitude","longitude","unique_loads","mean_percent","mean_seconds","sum_seconds","total_seconds","unique_viewers"
52,0,1416,0,US,"United States",39.7837304,-100.4458825,0,0,0,0,0,0
6,0,158,0,ZZ,Unknown,0,0,0,0,0,0,0,0
2,0,24,0,JP,Japan,36.5748441,139.2394179,0,0,0,0,0,0
2,0,33,0,AU,Australia,-24.7761086,134.755,0,0,0,0,0,0
1,0,5,0,TR,Turkey,38.9597594,34.9249653,0,0,0,0,0,0
1,0,1,0,TW,Taiwan,23.9739374,120.9820179,0,0,0,0,0,0
1,0,2,0,VN,Vietnam,13.2904027,108.4265113,0,0,0,0,0,0
1,0,18,0,DE,Germany,51.0834196,10.4234469,0,0,0,0,0,0
0,0,1,0,TH,Thailand,14.8971921,100.83273,0,0,0,0,0,0
0,0,4,0,ZA,"South Africa",-28.8166236,24.991639,0,0,0,0,0,0
0,0,1,0,UY,Uruguay,-32.8755548,-56.0201525,0,0,0,0,0,0
0,0,1,0,VE,Venezuela,8.0018709,-66.1109318,0,0,0,0,0,0
0,1,0,28,XX,Unknown,0,0,0,0,0,0,0,0
0,0,1,0,TT,"Trinidad and Tobago",10.8677845,-60.9821067,0,0,0,0,0,0
0,0,2,0,DK,Denmark,55.670249,10.3333283,0,0,0,0,0,0
0,0,1,0,SV,"El Salvador",13.8000382,-88.9140683,0,0,0,0,0,0
0,0,3,0,SI,Slovenia,45.8133113,14.4808369,0,0,0,0,0,0
0,0,4,0,SG,Singapore,1.357107,103.8194992,0,0,0,0,0,0
0,0,9,0,SE,Sweden,59.6749712,14.5208584,0,0,0,0,0,0
0,0,5,0,SA,"Saudi Arabia",25.6242618,42.3528328,0,0,0,0,0,0
0,0,6,0,RU,Russia,64.6863136,97.7453061,0,0,0,0,0,0
0,0,7,0,RO,Romania,45.9852129,24.6859225,0,0,0,0,0,0
0,0,3,0,PT,Portugal,40.033265,-7.8896263,0,0,0,0,0,0
0,0,2,0,PR,"Puerto Rico",0,0,0,0,0,0,0,0
0,0,13,0,PL,Poland,52.0977181,19.0258159,0,0,0,0,0,0
0,0,8,0,PH,Philippines,12.7503486,122.7312101,0,0,0,0,0,0
0,0,6,0,PE,Peru,-6.8699697,-75.0458515,0,0,0,0,0,0
0,0,1,0,PA,Panama,8.3096067,-81.3066246,0,0,0,0,0,0
0,0,1,0,OM,Oman,21.0000287,57.0036901,0,0,0,0,0,0
0,0,7,0,NZ,"New Zealand",-41.5000831,172.8344077,0,0,0,0,0,0
0,0,6,0,NO,Norway,60.5000209,9.0999715,0,0,0,0,0,0
0,0,19,0,NL,Netherlands,52.5001698,5.7480821,0,0,0,0,0,0
0,0,3,0,MY,Malaysia,4.5693754,102.2656823,0,0,0,0,0,0
0,0,26,0,MX,Mexico,22.5000485,-100.0000375,0,0,0,0,0,0
0,0,3,0,MK,Macedonia,41.6171214,21.7168387,0,0,0,0,0,0
0,0,2,0,LY,Libya,26.8234472,18.1236723,0,0,0,0,0,0
0,0,2,0,LT,"Republic of Lithuania",55.3500003,23.7499998,0,0,0,0,0,0
0,0,1,0,LB,Lebanon,33.8750629,35.843409,0,0,0,0,0,0
0,0,1,0,KZ,Kazakhstan,47.2286086,65.2093197,0,0,0,0,0,0
0,0,5,0,KW,Kuwait,29.2733964,47.4979476,0,0,0,0,0,0
0,0,5,0,KR,"Republic of Korea",35.3985008,127.937111,0,0,0,0,0,0
0,0,1,0,KH,Cambodia,13.5066394,104.869423,0,0,0,0,0,0
0,0,3,0,EC,Ecuador,-1.3397668,-79.3666965,0,0,0,0,0,0
0,0,1,0,JM,Jamaica,18.1850507,-77.3947693,0,0,0,0,0,0
0,0,14,0,IT,Italy,42.6384261,12.674297,0,0,0,0,0,0
0,0,1,0,IS,Iceland,64.9841821,-18.1059013,0,0,0,0,0,0
0,0,11,0,IN,India,22.3511148,78.6677428,0,0,0,0,0,0
0,0,15,0,IE,Ireland,52.865196,-7.9794599,0,0,0,0,0,0
0,0,5,0,ID,Indonesia,-4.7993356,114.5632032,0,0,0,0,0,0
0,0,17,0,HU,Hungary,47.1817585,19.5060937,0,0,0,0,0,0
0,0,1,0,DZ,Algeria,28.0000272,2.9999825,0,0,0,0,0,0
0,0,2,0,HK,"Hong Kong",0,0,0,0,0,0,0,0
0,0,9,0,GR,Greece,39.000041,21.9999569,0,0,0,0,0,0
0,0,76,0,GB,"United Kingdom",54.7023545,-3.2765753,0,0,0,0,0,0
0,0,14,0,FR,France,46.603354,1.8883335,0,0,0,0,0,0
0,0,2,0,FI,Finland,63.2467777,25.9209164,0,0,0,0,0,0
0,0,27,0,EU,Europe,0,0,0,0,0,0,0,0
0,0,4,0,ES,Spain,40.0028028,-4.003104,0,0,0,0,0,0
0,0,8,0,EG,Egypt,26.2540493,29.2675469,0,0,0,0,0,0
0,0,2,0,EE,Estonia,58.7523778,25.3319078,0,0,0,0,0,0
0,0,2,0,AT,Austria,47.2000338,13.199959,0,0,0,0,0,0
0,0,3,0,UA,Ukraine,49.4871968,31.2718321,0,0,0,0,0,0
0,0,1,0,BG,Bulgaria,42.6073975,25.4856617,0,0,0,0,0,0
0,0,8,0,CZ,"Czech Republic",49.8167003,15.4749544,0,0,0,0,0,0
0,0,1,0,CY,Cyprus,34.9823018,33.1451285,0,0,0,0,0,0
0,0,2,0,CS,Unknown,0,0,0,0,0,0,0,0
0,0,6,0,CO,Colombia,2.8930783,-73.7845072,0,0,0,0,0,0
0,0,2,0,CL,Chile,-31.7613365,-71.3187697,0,0,0,0,0,0
0,0,67,0,CA,Canada,61.0666922,-107.9917071,0,0,0,0,0,0
0,0,40,0,BR,Brazil,-10.3333333,-53.2,0,0,0,0,0,0
0,0,1,0,HR,Croatia,45.5643442,17.0118954,0,0,0,0,0,0
0,0,7,0,BE,Belgium,50.6407351,4.66696,0,0,0,0,0,0
0,0,1,0,AE,"United Arab Emirates",24.0002488,53.9994829,0,0,0,0,0,0
0,0,2,0,AR,Argentina,-35.0039032,-65.2699754,0,0,0,0,0,0
0,0,1,0,AL,Albania,41.000028,19.9999619,0,0,0,0,0,0
"
",,,,,,,,,,,,,
